agent_id,agent_name,state,district,n_producers,quality_score,tenure_years,base_conversion_rate,base_retention_rate,base_cancellation_rate,avg_premium_multiplier
EA-0178,Agent_0178,Illinois,ILL-D02,7,0.6343462087015099,19.09181378276933,0.31583122231655775,0.652056121755762,0.04280318882301739,0.7867844633473525
EA-0179,Agent_0179,Illinois,ILL-D02,2,0.5208614703974188,4.709590837563738,0.2556174449426656,0.8235892498144827,0.22738904323256257,1.1321904591303424
EA-0180,Agent_0180,Illinois,ILL-D03,3,0.8078803385613567,8.136513470445344,0.16338498256593895,0.6189388104410124,0.10087584424,1.2019115682886414
EA-0181,Agent_0181,Illinois,ILL-D03,3,0.7284427211119732,1.5668100522467165,0.36617913799537666,0.7553628598981794,0.11053983626283083,1.0087499302445022
EA-0182,Agent_0182,Illinois,ILL-D03,3,0.629671780349824,19.49961739029343,0.35469516933412093,0.9229128180816494,0.1450486883518552,1.11153145004233
EA-0183,Agent_0183,Illinois,ILL-D03,2,0.36968133874906917,13.310098482380702,0.43568660008579313,0.9903306990901062,0.09467571005095202,1.09829829146675
EA-0184,Agent_0184,Illinois,ILL-D03,3,0.9264106771678688,6.156374523675704,0.5402260269356917,0.8806198856221393,0.02793854268279411,1.5906247217722453
EA-0185,Agent_0185,Illinois,ILL-D04,4,0.7827305224586373,14.933552118903664,0.45053774418970133,0.9573950915263428,0.028424377169853084,1.1200673168265398
EA-0186,Agent_0186,Illinois,ILL-D04,1,0.8975353905286957,6.22266445587536,0.09665195763818157,0.7491752180156989,0.08266372433719887,1.1295746844281314
EA-0187,Agent_0187,Illinois,ILL-D04,5,0.6129136439008165,11.941667912181774,0.3825113416398557,0.8654563583295668,0.12314623876771622,0.8564259438955403
EA-0188,Agent_0188,Illinois,ILL-D04,8,0.6809248497854711,9.257596854006914,0.17845066264278675,0.7626704433300375,0.02628086080983814,0.8103311828231696
EA-0189,Agent_0189,Illinois,ILL-D04,5,0.8312674308459683,5.091786182108685,0.41491545083270276,0.7732594673263153,0.15430195365312652,0.8095732829742045
EA-0190,Agent_0190,Illinois,ILL-D04,3,0.49234624703708574,6.185856423723102,0.11220526362985717,0.5891825454219191,0.0704083383493208,0.8133972752998142
EA-0191,Agent_0191,Illinois,ILL-D05,3,0.6917787305673272,3.115934482945171,0.273564147102152,0.662658630531061,0.16906729503258972,1.256441674325746
EA-0192,Agent_0192,Illinois,ILL-D05,7,0.5635150321646336,2.642500852107318,0.2587383251714954,0.6445325300065062,0.12679061384884638,0.9658933517844224
EA-0193,Agent_0193,Illinois,ILL-D05,2,0.5925327542020871,8.790564560495927,0.12599669747035033,0.6713166620751541,0.0638212373631672,1.1236311108200978
EA-0194,Agent_0194,Illinois,ILL-D05,2,0.887119688715291,4.73678369947763,0.3677683720946191,0.8045868219716094,0.07672040347345616,1.0523305692452145
EA-0195,Agent_0195,Illinois,ILL-D05,5,0.7183817912637699,9.181588147135848,0.08824696001730332,0.8100498578883424,0.34212198536367106,1.1823045858873318
EA-0196,Agent_0196,Illinois,ILL-D05,1,0.7052167516005701,4.5630974848719585,0.15259836311450378,0.8698166162745283,0.021849394212430373,1.0919040377905447
EA-0197,Agent_0197,Illinois,ILL-D06,5,0.7383646132795875,4.399570927472546,0.4083880684911795,0.5328666269425757,0.05766113235488906,0.7618983090876131
EA-0198,Agent_0198,Illinois,ILL-D06,4,0.6812278242771265,15.733064600780812,0.5910752846157871,0.6588028498488682,0.0652698923844908,0.9451612506325036
EA-0199,Agent_0199,Illinois,ILL-D06,3,0.474624076793834,5.646194939284314,0.48782672805729405,0.7331982715994234,0.07559762413436802,0.7432233071124775
EA-0200,Agent_0200,Illinois,ILL-D06,5,0.7421474535960213,10.137254131448131,0.13486493399026556,0.8463420486483784,0.017758228985034475,1.1897949050469396
EA-0201,Agent_0201,Illinois,ILL-D06,2,0.8530505691113219,15.227713008898549,0.3817186107048133,0.8430720877851678,0.03680069374220042,0.8432155791743363
EA-0202,Agent_0202,Illinois,ILL-D07,4,0.7672839240295529,12.308438490592941,0.15879898450062277,0.8805410432016945,0.02676728233056537,1.4335101974274165
EA-0203,Agent_0203,Illinois,ILL-D07,2,0.5625937331525778,7.046760537749662,0.3629639953603094,0.9634948812734786,0.18202955643645974,0.9352074369345692
EA-0204,Agent_0204,Illinois,ILL-D07,2,0.7667238451323797,18.468541562987127,0.662847841224486,0.8735235167036794,0.12633206115222953,0.8501059360379075
EA-0205,Agent_0205,Illinois,ILL-D07,2,0.7421334842541308,8.653947459874,0.5892409509819801,0.7823754840379981,0.17891366527056976,1.0214026938375744
EA-0206,Agent_0206,Illinois,ILL-D07,6,0.6504029086022857,12.684767496043257,0.6218079653392729,0.8698281458592936,0.12034772583849473,1.4316036557452951
EA-0207,Agent_0207,Illinois,ILL-D07,3,0.5463491835730229,11.436128130431612,0.2645484783322869,0.8663598178017552,0.05251197250912035,0.9924404386379244
EA-0208,Agent_0208,Illinois,ILL-D08,4,0.6259083505683619,8.85845966556484,0.40696015281756476,0.9529563807880509,0.0424646347157625,0.807573293543919
EA-0209,Agent_0209,Illinois,ILL-D08,1,0.8180009812941186,6.473559385777177,0.2579809785561136,0.8888311994158911,0.12979194828386936,0.7650457348909687
EA-0210,Agent_0210,Illinois,ILL-D08,4,0.4681943836664571,6.693291030689313,0.5326915095049601,0.8664038208306049,0.04373226047428257,1.3882727887623905
EA-0211,Agent_0211,Illinois,ILL-D08,7,0.66463071742369,7.170290212375359,0.15801558848947342,0.859093017181234,0.009474082331753689,0.738748806020712
EA-0212,Agent_0212,Illinois,ILL-D08,3,0.848733050921377,10.579995731898459,0.24670890607383153,0.8800342878735491,0.10105867731419514,0.8161989811600358
EA-0213,Agent_0213,Ohio,OHI-D01,2,0.6128472980251823,18.66780633510635,0.5226624320171497,0.8619655413536924,0.08230280627787394,2.000804476017849
EA-0214,Agent_0214,Ohio,OHI-D01,2,0.8582373318518061,4.666514393589033,0.42237476114190337,0.809875291247603,0.1706241748053085,0.8086902147323866
EA-0215,Agent_0215,Ohio,OHI-D01,4,0.6066136337063691,2.180644498543667,0.2949470062025345,0.7769665309513129,0.0967055214806445,0.422787323601537
EA-0216,Agent_0216,Ohio,OHI-D01,1,0.2888431142610168,17.629594375027544,0.14035787733507538,0.939803099760142,0.1697611219390949,0.6414244977053715
EA-0217,Agent_0217,Ohio,OHI-D01,3,0.3310492321485304,13.69516306032413,0.3594404776716726,0.630666583756779,0.046704740332213814,2.4568295763033263
EA-0218,Agent_0218,Ohio,OHI-D01,3,0.9090808991769661,1.7605939931860148,0.22711832558356868,0.8866197954697125,0.11305107971760267,0.6093555670445724
EA-0219,Agent_0219,Ohio,OHI-D01,4,0.8401603955213044,6.265475934486481,0.13946032066713848,0.979749309617669,0.09407427219748116,0.9207260239346099
EA-0220,Agent_0220,Ohio,OHI-D02,7,0.7821245547099558,13.354033209452469,0.11771049769587158,0.9605720088508725,0.02458155314489131,1.3112922869416597
EA-0221,Agent_0221,Ohio,OHI-D02,6,0.4760177386848589,1.7758763494957415,0.1980377368074265,0.9461016210206731,0.03151543318729198,0.7531680626761107
EA-0222,Agent_0222,Ohio,OHI-D02,3,0.29373246903081945,10.299168085909853,0.16264982210880574,0.6350246949495916,0.18101950184454385,1.4997482814111769
EA-0223,Agent_0223,Ohio,OHI-D02,2,0.7806833021772627,16.555334726357273,0.42742510047542925,0.8389936972013811,0.22688271886585964,1.1825100681538256
EA-0224,Agent_0224,Ohio,OHI-D02,3,0.7191711868142122,2.048842430953352,0.4086418682663066,0.7788876854373324,0.17999822387000528,1.0929176632516924
EA-0225,Agent_0225,Ohio,OHI-D02,2,0.7989631098415616,3.720396259234908,0.33069972672108394,0.7347595557948993,0.19764443344899602,0.8292675547376218
EA-0226,Agent_0226,Ohio,OHI-D02,4,0.5485816598477299,2.9217210532244593,0.13051043738648938,0.8653468715401613,0.261333465532303,1.0900168782702784
EA-0227,Agent_0227,Ohio,OHI-D02,5,0.7341325049299029,15.291136270424367,0.47800270829647545,0.6358468028207926,0.03893027528554792,1.2016594494311537
EA-0228,Agent_0228,Ohio,OHI-D03,4,0.5004312351568433,2.9227894726087182,0.24976776546428794,0.7910966722529562,0.14196187230932955,0.984237943069795
EA-0229,Agent_0229,Ohio,OHI-D03,9,0.9328176876917725,9.107866191961337,0.4139493954235282,0.7540420319168303,0.1543918167182034,0.8663354052640672
EA-0230,Agent_0230,Ohio,OHI-D03,2,0.5093503465805145,14.506865971860305,0.3687016639804762,0.6461850727138823,0.035865184491861345,0.9396681753281677
EA-0231,Agent_0231,Ohio,OHI-D04,2,0.6034570088663657,1.9140620323166917,0.1256124326795112,0.6591908152633567,0.05219970134314921,1.5336682451265429
EA-0232,Agent_0232,Ohio,OHI-D04,3,0.680925110277067,8.952084763696412,0.3161014150415427,0.8337520217250639,0.04810415670905294,0.6951254075869268
EA-0233,Agent_0233,Ohio,OHI-D04,5,0.8150336883960394,8.990792190708937,0.31887187372499276,0.7729088478035826,0.02109628105807605,1.1436514996343263
EA-0234,Agent_0234,Ohio,OHI-D04,3,0.5646185474366349,18.173381723544416,0.07751707140445785,0.9174432205572253,0.07565139160600455,0.8473784427078913
EA-0235,Agent_0235,Ohio,OHI-D04,2,0.709111495313112,7.128192016838311,0.3086865806093132,0.8213273317021724,0.15981396742406725,0.684999535101461
EA-0236,Agent_0236,Ohio,OHI-D05,4,0.6539005689241405,3.7145227522762916,0.41537486951949626,0.7299262218297633,0.18255465151511516,0.43535796023844053
EA-0237,Agent_0237,Ohio,OHI-D05,5,0.9628204813868368,19.914997402176898,0.5888043356169058,0.6449900095147387,0.1426715523921275,0.5571390926659796
EA-0238,Agent_0238,Ohio,OHI-D05,7,0.7563685529323013,14.40002644823369,0.21617825810368052,0.9554259080149016,0.10232983672367034,0.8923286394715743
EA-0239,Agent_0239,Ohio,OHI-D05,5,0.704495190005013,13.747846223510686,0.3469367955143815,0.820611023379395,0.1414126321808212,1.3550578017753372
EA-0240,Agent_0240,Ohio,OHI-D05,4,0.935958591170226,5.774007463422854,0.1991747358720573,0.5006962242591254,0.10016372062449529,0.6698931512185426
EA-0241,Agent_0241,Ohio,OHI-D06,2,0.38318668441628406,6.33923954252904,0.29747695956195286,0.7369935353982441,0.07762987833585236,1.074196384813826
EA-0242,Agent_0242,Ohio,OHI-D06,2,0.5173189384973159,3.6290431649784662,0.23334096450079275,0.8780885250705337,0.27247043408477795,1.4816092827563458
EA-0243,Agent_0243,Ohio,OHI-D06,5,0.9281945630242302,16.56859063555224,0.47032366611054455,0.43999669535498276,0.04606203618037026,1.2340615566370792
EA-0244,Agent_0244,Ohio,OHI-D06,3,0.8661063890058058,13.388921180892469,0.2953669868377918,0.7860309714250142,0.05662637481413561,0.56716122155061
EA-0245,Agent_0245,Ohio,OHI-D07,4,0.8179279881420857,10.51650586100861,0.2875790237611975,0.8845362155569165,0.19987496535828977,0.9208517415420602
EA-0246,Agent_0246,Ohio,OHI-D07,7,0.7886791920845827,13.45209555088593,0.2905342812766188,0.9075000964015547,0.1733344801102672,1.415477316891875
EA-0247,Agent_0247,Ohio,OHI-D07,6,0.8823873434073077,9.663712140387146,0.24678866252842704,0.8374275845188647,0.04923030190413496,1.0159088420846942
EA-0248,Agent_0248,Ohio,OHI-D07,4,0.7111433929422492,17.849312846332,0.3280640550109778,0.960993507784982,0.028882989573014845,1.0529643122048349
EA-0249,Agent_0249,Ohio,OHI-D07,4,0.4742794670410284,11.88137858273068,0.07074871107196283,0.7937384114331781,0.23379752264533787,0.5813229561046153
EA-0250,Agent_0250,Ohio,OHI-D07,4,0.6469890592774837,19.61570361454509,0.1982830191390034,0.6221016636734236,0.08922468083921317,1.0011122233013388
EA-0251,Agent_0251,Ohio,OHI-D07,2,0.3356045108705951,1.1029761965457612,0.3261474947687651,0.8529476934086345,0.14733368552731083,0.6434202090899939
EA-0252,Agent_0252,Ohio,OHI-D08,7,0.6709865891821413,1.0749732405166954,0.13305577483533476,0.8768521938493626,0.09394675321973213,1.0270634142342732
EA-0253,Agent_0253,Ohio,OHI-D08,5,0.8510440385682494,13.550788070942701,0.10099483657510228,0.6102017417573322,0.11531701683863496,0.8027184761571393
EA-0254,Agent_0254,Ohio,OHI-D08,4,0.8521867737389559,8.519569388209632,0.5124087418468539,0.8082784688647202,0.1503871886302109,0.6705589057126087
EA-0255,Agent_0255,Ohio,OHI-D08,3,0.6412297196325617,18.250729333553263,0.09553375236533118,0.6173514115688591,0.060263823235239246,0.8558556125595553
EA-0256,Agent_0256,Georgia,GEO-D01,6,0.9313938849130895,3.629653181307836,0.2702055062287218,0.8036656521660299,0.19378648774846097,0.9176914811415966
EA-0257,Agent_0257,Georgia,GEO-D01,4,0.6902940498316461,16.9339696839322,0.48613154708732964,0.5982793225458997,0.19059180760414904,0.8569466179320787
EA-0258,Agent_0258,Georgia,GEO-D01,4,0.8589921384118625,17.1236944295221,0.5724296413251713,0.9169790409777244,0.04817079562636674,0.44929515634573036
EA-0259,Agent_0259,Georgia,GEO-D01,4,0.5574849921359178,9.300049284603054,0.4510311665965138,0.9740707232427724,0.13891415831481546,1.6724909402371009
EA-0260,Agent_0260,Georgia,GEO-D01,9,0.8963224761091698,10.651351025549282,0.45632584094215445,0.6390824808780075,0.16540124594778383,1.3473846013256838
EA-0261,Agent_0261,Georgia,GEO-D02,7,0.8290385998986255,12.894397101933945,0.2576632691002731,0.9361540207454343,0.052020083703021434,1.4447848585773562
EA-0262,Agent_0262,Georgia,GEO-D02,5,0.5522009664159185,3.9921745105379953,0.4009774196556068,0.6898571105719284,0.06023854176017804,1.4041273808474564
EA-0263,Agent_0263,Georgia,GEO-D02,3,0.7965586542445546,6.969752242907328,0.7172382302759259,0.967618226894538,0.030802821468381092,0.7731099514522063
EA-0264,Agent_0264,Georgia,GEO-D02,5,0.4278053256619343,15.038017872727798,0.2806792121716221,0.9228980879997057,0.015751988737004893,1.0929799133300846
EA-0265,Agent_0265,Georgia,GEO-D03,1,0.9158775870596224,4.048828591831457,0.4885665119238099,0.6445166476814127,0.17219851015528512,1.205238682969525
EA-0266,Agent_0266,Georgia,GEO-D03,2,0.6747374189553299,3.840590295820877,0.2261490927150944,0.7183450771603658,0.026803791230005525,1.0104662117499537
EA-0267,Agent_0267,Georgia,GEO-D03,3,0.5274327167929714,12.154242853627238,0.29009294273322306,0.85920202189929,0.04834860202533084,1.8632744900913478
EA-0268,Agent_0268,Georgia,GEO-D03,2,0.9284892204226127,17.633326556090587,0.41384763746532666,0.5961778136217554,0.08253725757535281,0.8776674200675487
EA-0269,Agent_0269,Georgia,GEO-D03,9,0.6007459667016946,1.066404641077595,0.3484641161114136,0.9753183880737387,0.061651994620231805,1.586514694496701
EA-0270,Agent_0270,Georgia,GEO-D03,3,0.7179145733938659,14.588895082120782,0.17156623306045313,0.6368366122584763,0.09054661988517367,0.8193028740786922
EA-0271,Agent_0271,Georgia,GEO-D03,1,0.627333525987731,14.298977523144089,0.24592637137819626,0.5552326469038183,0.11930117162422753,0.5935129958767271
EA-0272,Agent_0272,Georgia,GEO-D03,3,0.8137911845981218,19.7954697313371,0.3753384423060465,0.6317001668794424,0.02956467946249497,0.9878505011142698
EA-0273,Agent_0273,Georgia,GEO-D03,5,0.6656750022342757,3.6067583590806422,0.2538872246335503,0.9767372479084884,0.026236818956905508,1.3765547388624249
EA-0274,Agent_0274,Georgia,GEO-D04,2,0.5275859513863689,19.60537407084452,0.5796298806930225,0.719809196692135,0.14969059391084905,1.6593046555940345
EA-0275,Agent_0275,Georgia,GEO-D04,6,0.776978863751734,6.22748435120046,0.25077488906299367,0.7610166311311194,0.06868083034237296,1.5624376117898295
EA-0276,Agent_0276,Georgia,GEO-D04,2,0.9474447487927062,9.6538027032897,0.20423959827063926,0.7645520374025787,0.0571397558518283,1.4396025330697633
EA-0277,Agent_0277,Georgia,GEO-D04,7,0.6902886657781746,10.81139904703532,0.33220939682235506,0.7423896235230221,0.11503727559660483,0.8377520246075202
EA-0278,Agent_0278,Georgia,GEO-D04,7,0.8125077776153837,8.737786846528845,0.22481871092629765,0.7063729520447207,0.1259533248655563,0.8369868226194962
EA-0279,Agent_0279,Georgia,GEO-D05,4,0.8555257398879466,12.779442931712069,0.799925146184372,0.8316588437846911,0.07463988368453274,0.7010918325407988
EA-0280,Agent_0280,Georgia,GEO-D05,3,0.830534578580161,19.916353008148338,0.13347702389664212,0.8601662478774762,0.19630885084677832,1.2057513480012683
EA-0281,Agent_0281,Georgia,GEO-D05,3,0.8256364435934341,9.3201680660876,0.4847724103597778,0.6028361632512458,0.06801546653537056,0.709006721870433
EA-0282,Agent_0282,Georgia,GEO-D05,5,0.6008806279594145,18.599383100359887,0.42720353907667796,0.9426203013576033,0.0993487131426517,0.7399602761632568
EA-0283,Agent_0283,Georgia,GEO-D06,4,0.7979894159214257,5.588083619092252,0.5152218534315666,0.925725826651517,0.10228425570861026,1.8613923440691893
EA-0284,Agent_0284,Georgia,GEO-D06,8,0.5032264973192323,11.450711601510882,0.16387103351773613,0.8205298008142995,0.08799136079728602,0.6252159504273307
EA-0285,Agent_0285,Georgia,GEO-D06,3,0.8419527565483813,19.40746076099999,0.35284301692680786,0.7954627350262132,0.049794409398189514,0.962108958054762
EA-0286,Agent_0286,Georgia,GEO-D06,11,0.6080344254662525,2.3986259825112244,0.31239069701910366,0.8857722733336555,0.1273795496429949,1.4463997493506664
EA-0287,Agent_0287,Georgia,GEO-D06,3,0.587438108493212,4.988471703154825,0.5541220196134565,0.9064492042988024,0.042969528919156084,1.3855901594340436
EA-0288,Agent_0288,Georgia,GEO-D06,4,0.8538117158921689,8.273671708632467,0.07629497510305813,0.8238953348266831,0.0953957290095238,0.6606775384091649
EA-0289,Agent_0289,Georgia,GEO-D06,4,0.3803472711786885,16.371879480179288,0.2589293950537134,0.7488813523416136,0.16973623785634426,0.9313973741075624
EA-0290,Agent_0290,Georgia,GEO-D06,4,0.7229114833823492,2.183733635390532,0.242503954993379,0.8405917430844977,0.06286558095023727,0.9730795249427249
EA-0291,Agent_0291,Georgia,GEO-D06,4,0.731450173020253,7.025425816574148,0.4096064545900841,0.848748079040766,0.07579028801731251,0.9359975923571124
EA-0292,Agent_0292,Georgia,GEO-D06,5,0.635270293069611,11.611142294711042,0.21910490720630635,0.918739343396386,0.039340835045545884,0.8196402011581875
EA-0293,Agent_0293,Georgia,GEO-D07,5,0.8832790770400755,5.918205858553867,0.32604283418132024,0.9435242777605516,0.0557197143976586,1.557918896610052
EA-0294,Agent_0294,Georgia,GEO-D07,6,0.3233998839667375,8.644243854554583,0.2668526896284429,0.8736076003290502,0.09085650641191627,1.038910361622245
EA-0295,Agent_0295,Georgia,GEO-D07,2,0.6018339577137914,1.510903165894868,0.27390808456460886,0.9828150586508793,0.04946872472204864,0.8133907372563011
EA-0296,Agent_0296,Georgia,GEO-D08,5,0.43746625575838255,17.795853360869803,0.40398913940217845,0.7892175862521069,0.0170376443491372,1.4505054358190086
EA-0297,Agent_0297,Georgia,GEO-D08,7,0.6534620394371372,16.15083312234243,0.2785224210691884,0.8432676384091193,0.03980598914173177,1.0510467732479245
EA-0298,Agent_0298,Georgia,GEO-D08,6,0.6586012600857158,6.320775049648021,0.3046668223571408,0.8562574460173803,0.04839908338904636,1.3389648711607611
EA-0299,Agent_0299,Georgia,GEO-D08,3,0.6214707145280105,18.132896941315288,0.3103856719095383,0.7950160000015898,0.1586030465702121,0.958325968423776
EA-0300,Agent_0300,Georgia,GEO-D08,1,0.46923698076668574,8.302152946808462,0.38114777979156067,0.7699772351668807,0.05846960640809212,0.8532714795179311
EA-0301,Agent_0301,Georgia,GEO-D08,6,0.4817759079897132,7.769758610597898,0.36863986825923345,0.8531582649702232,0.0321117421389318,0.641632373506489
EA-0302,Agent_0302,Georgia,GEO-D08,7,0.8772906484361666,19.228601620158013,0.28110470385588326,0.9215994304163734,0.1564082683311733,0.9167693501226183
EA-0303,Agent_0303,Georgia,GEO-D08,2,0.34145866926937574,4.0689167036359395,0.4984801788507616,0.7459618449751068,0.15595595331382262,1.0220733609762376
EA-0304,Agent_0304,Georgia,GEO-D08,3,0.6847620824865652,6.9691656262441315,0.5097310970504103,0.4510909682827974,0.05301560484389195,1.4545777472012835
EA-0305,Agent_0305,Arizona,ARI-D01,3,0.40198866668912864,8.358825501092262,0.31213107035470383,0.7992344839748865,0.04996704999055695,0.8766435584713641
EA-0306,Agent_0306,Arizona,ARI-D02,5,0.7607538574164233,11.118072454513731,0.35350595869660667,0.9367274568758943,0.08826387910213827,0.9540515844847506
EA-0307,Agent_0307,Arizona,ARI-D02,2,0.8746321563784798,15.654468978083656,0.48452470741473447,0.7213767412564144,0.07153832231662953,0.7332428973221491
EA-0308,Agent_0308,Arizona,ARI-D02,6,0.8164435264132529,6.668265537522214,0.3914250310699866,0.7584220728407121,0.04260850433849809,0.9793874928169493
EA-0309,Agent_0309,Arizona,ARI-D02,4,0.9360820141809105,19.64249167162555,0.24459607906965689,0.7108984605870148,0.05817242178948108,0.7608410875273517
EA-0310,Agent_0310,Arizona,ARI-D03,5,0.925772170449199,8.890013143015286,0.32571094097780634,0.9469941647390567,0.17393621283191543,0.7722340014007724
EA-0311,Agent_0311,Arizona,ARI-D03,4,0.5879747769601761,10.441509112777483,0.2662382341425759,0.8935984011116677,0.07769991295853176,0.7868299324545285
EA-0312,Agent_0312,Arizona,ARI-D03,3,0.6982508410692975,3.7053705747771324,0.1453944058302166,0.6146360456395025,0.09209269812858634,1.149798790885269
EA-0313,Agent_0313,Arizona,ARI-D03,8,0.7905749845385109,13.791180514584937,0.06581796176140388,0.8750856455425138,0.05472690210661527,1.0486347826483877
EA-0314,Agent_0314,Arizona,ARI-D03,4,0.48975717120777523,15.807491368624184,0.25489198221403875,0.8797093300704473,0.01748213841059679,2.547242171102629
EA-0315,Agent_0315,Arizona,ARI-D03,2,0.7047204387104312,7.353400515589915,0.5041803482224398,0.7690531525307955,0.11652611432900276,1.5826795691827178
EA-0316,Agent_0316,Arizona,ARI-D03,6,0.5163759767857341,1.531744624969107,0.04921858291423175,0.83218636079217,0.14069961704873996,1.2215415959095728
EA-0317,Agent_0317,Arizona,ARI-D03,1,0.8425424964370469,17.59915518228026,0.16605802940418857,0.8206113937805021,0.05478595645951509,1.2910378606918178
EA-0318,Agent_0318,Arizona,ARI-D03,4,0.8636444956199187,4.707281053620771,0.27265721500171197,0.7113625156486008,0.05978214142409837,1.0013524333670791
EA-0319,Agent_0319,Arizona,ARI-D03,7,0.5746993306511892,16.0152300744105,0.25187312364216397,0.5957684072291856,0.24994835713536323,0.6320316419307184
EA-0320,Agent_0320,Arizona,ARI-D03,2,0.7506684611190786,6.440832824788655,0.23283553994995812,0.8066125698164633,0.13333259079502757,1.3645482004577452
EA-0321,Agent_0321,Arizona,ARI-D03,1,0.7103577260863059,14.190124134071835,0.2590670365476121,0.742762995644141,0.0886010663534086,0.710726469963071
EA-0322,Agent_0322,Arizona,ARI-D04,5,0.772455307720726,2.4068110618907075,0.25803111243688986,0.9332197772129722,0.1719045176045779,0.6757049453225623
EA-0323,Agent_0323,Arizona,ARI-D04,6,0.8251568802355328,16.459693455657423,0.2362228877168032,0.7226676502239756,0.10385002219101769,0.9342100080490775
EA-0324,Agent_0324,Arizona,ARI-D04,2,0.5723918746812018,5.767232609811222,0.28327983627595105,0.7724439559737754,0.03707690118187688,1.1808322080223423
EA-0325,Agent_0325,Arizona,ARI-D05,4,0.6897757582897343,15.818655950415804,0.1420152450213328,0.8831349782528665,0.019681315741700223,0.6983673430078225
EA-0326,Agent_0326,Arizona,ARI-D05,6,0.9408061892265296,19.089375207345945,0.1355544521628528,0.9283948725524099,0.04137104308324056,1.1504357266718752
EA-0327,Agent_0327,Arizona,ARI-D05,1,0.6053754675380667,12.886076516230338,0.2796781384544849,0.8789452306676437,0.2055688555196186,1.0856691683016717
EA-0328,Agent_0328,Arizona,ARI-D05,1,0.5746459027974715,16.905099754702448,0.5154954789259194,0.8871809799763857,0.09244733569516057,0.7186187851311099
EA-0329,Agent_0329,Arizona,ARI-D05,6,0.6641155236095946,3.4224447283646513,0.17562565877595104,0.763282660135539,0.10006305908202269,0.6422015832389089
EA-0330,Agent_0330,Arizona,ARI-D06,4,0.6264632447879295,1.8474620791066352,0.44290701978029684,0.9585614880972763,0.09362447856611342,0.8664181162019348
EA-0331,Agent_0331,Arizona,ARI-D06,4,0.9610376645313516,14.782685696699746,0.49123164455918183,0.6681112518191663,0.16804653980071274,1.1947844758869248
EA-0332,Agent_0332,Arizona,ARI-D06,4,0.6297877342072459,6.384206042981224,0.3103642908295434,0.9653518176337615,0.10207165496395225,0.6297084129191358
EA-0333,Agent_0333,Arizona,ARI-D06,3,0.8399499347795383,8.24640918999351,0.2908155880862392,0.8801529988211055,0.1034797348293142,0.7741747521668698
EA-0334,Agent_0334,Arizona,ARI-D07,7,0.5398627363556816,12.87010251795682,0.29227293634175755,0.8102942588373975,0.022477846907956584,0.6921506270477821
EA-0335,Agent_0335,Arizona,ARI-D07,5,0.7549720318771077,6.901027268969057,0.2896971636043747,0.7936085893621267,0.1275582111590501,0.6602386303626125
EA-0336,Agent_0336,Arizona,ARI-D07,5,0.5067832933536776,3.939004543512935,0.3481249734680506,0.6727331939020804,0.2090490046749655,1.1772393466843125
EA-0337,Agent_0337,Arizona,ARI-D07,8,0.8677801458349356,8.057962113192637,0.4348297567319006,0.8904055701761221,0.13489956066177355,1.4397956671753702
EA-0338,Agent_0338,Arizona,ARI-D07,4,0.6293613698746661,1.045754732522286,0.5186882857019428,0.9768984983029949,0.1720254288125272,1.2465170141070643
EA-0339,Agent_0339,Arizona,ARI-D08,5,0.8926600212942528,5.069564902312557,0.3659381525963012,0.9195865076332456,0.14683746453837104,1.1460153260525663
EA-0340,Agent_0340,Arizona,ARI-D08,4,0.5976682408039722,1.440043316120712,0.381859901111265,0.9434150719283807,0.012438052313969793,0.8416928772768806
EA-0341,Agent_0341,Colorado,COL-D01,3,0.6272719809736,16.891686125810622,0.16057407760363493,0.6183788786834769,0.034087041097570055,1.061852642749383
EA-0342,Agent_0342,Colorado,COL-D01,3,0.7987063864292889,16.119340948949354,0.4649431896233189,0.8176197002311087,0.06396887107178138,0.9555167485079746
EA-0343,Agent_0343,Colorado,COL-D01,4,0.5225299096879568,13.460475645031105,0.13471455513095473,0.9088405958529604,0.10045307351792564,0.9521114129708863
EA-0344,Agent_0344,Colorado,COL-D01,5,0.39202836099172134,9.244597929395015,0.4031537570166924,0.9265161306378865,0.05411695550707798,1.1878179126291537
EA-0345,Agent_0345,Colorado,COL-D01,8,0.8664477507138506,1.485635566073158,0.2939495161918825,0.8411715853911139,0.10719474736654286,0.9474726827726467
EA-0346,Agent_0346,Colorado,COL-D01,3,0.703638262898455,11.008210984278175,0.38942909794754005,0.8568957155505736,0.045570443384975304,1.1685350047309642
EA-0347,Agent_0347,Colorado,COL-D02,3,0.7986896531864751,16.59646713703537,0.23306204953931436,0.7323238006538203,0.19100946438778849,0.9749544690644866
EA-0348,Agent_0348,Colorado,COL-D02,1,0.3635749458291882,15.172779894513846,0.16192317570784423,0.9528565356561187,0.08031313063780764,0.48856016001319275
EA-0349,Agent_0349,Colorado,COL-D02,4,0.7884637105946606,12.930168034196349,0.19812448423007592,0.8303133248746724,0.10272877730320301,1.0083411817345718
EA-0350,Agent_0350,Colorado,COL-D02,4,0.6877927299781719,9.673669703952264,0.5261382943294308,0.8006006504194013,0.09332826208545666,1.415848408261731
EA-0351,Agent_0351,Colorado,COL-D02,3,0.9543169345907219,13.043090479717964,0.46194574511556435,0.7510500032013395,0.13836673334338903,1.072216803443301
