agent_id,year,month,year_month,gwp,pif,new_business_gwp,new_business_count,renewal_count,cancellation_count,lapse_count,policy_count,avg_premium,avg_discount,avg_credit_score,anomaly_count,state,district,n_producers,quality_score,tenure_years,base_conversion_rate,base_retention_rate,renewal_rate,cancellation_rate,conversion_rate,retention_rate,nb_rate,gwp_per_producer,year_month_dt
EA-0139,2023,1,2023-01,31293.84,10,26173.25,8,2,0,1,11,2844.8945454545456,0.10195454545454545,701.1818181818181,1,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.19999999998,0.0,0.2405316060005051,0.6742028399764146,0.7272727272066115,4470.5485707899215,2023-01-01
EA-0139,2023,2,2023-02,40553.55,13,16898.74,5,4,0,0,13,3119.5038461538466,0.15873846153846155,708.5384615384615,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.4444444443950617,0.0,0.2405316060005051,0.6742028399764146,0.3846153845857988,5793.364284886663,2023-02-01
EA-0139,2023,3,2023-03,73657.23,16,21332.699999999997,8,7,1,0,17,4332.778235294118,0.16505882352941176,693.2352941176471,1,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.46666666663555556,0.0588235294083045,0.2405316060005051,0.6742028399764146,0.470588235266436,10522.46142706822,2023-03-01
EA-0139,2023,4,2023-04,33536.79,10,16294.75,4,3,0,0,10,3353.679,0.18098,719.0,1,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.4285714285102041,0.0,0.2405316060005051,0.6742028399764146,0.39999999996,4790.9699993155755,2023-04-01
EA-0139,2023,5,2023-05,31896.03,13,16985.379999999997,7,4,2,0,15,2126.402,0.1852,691.2,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.36363636360330576,0.13333333332444444,0.2405316060005051,0.6742028399764146,0.46666666663555556,4556.575713634775,2023-05-01
EA-0139,2023,6,2023-06,89092.14,16,13355.57,5,4,0,1,17,5240.714117647059,0.16794117647058823,702.5294117647059,2,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.4444444443950617,0.0,0.2405316060005051,0.6742028399764146,0.2941176470415225,12727.448569610364,2023-06-01
EA-0139,2023,7,2023-07,59862.24,22,14653.109999999999,7,10,1,0,23,2602.7060869565216,0.1645695652173913,688.9565217391304,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.588235294083045,0.04347826086767486,0.2405316060005051,0.6742028399764146,0.304347826073724,8551.748570206893,2023-07-01
EA-0139,2023,8,2023-08,16966.75,8,14411.810000000001,6,2,0,0,8,2120.84375,0.19117499999999998,710.875,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.24999999996875,0.0,0.2405316060005051,0.6742028399764146,0.74999999990625,2423.8214282251683,2023-08-01
EA-0139,2023,9,2023-09,32996.6,10,11639.14,4,5,1,0,11,2999.690909090909,0.16348181818181817,707.6363636363636,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.5555555554938272,0.09090909090082644,0.2405316060005051,0.6742028399764146,0.36363636360330576,4713.799999326599,2023-09-01
EA-0139,2023,10,2023-10,58362.56,14,41415.78,8,5,1,0,15,3890.8373333333334,0.14225333333333331,719.2,1,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.3846153845857988,0.06666666666222222,0.2405316060005051,0.6742028399764146,0.5333333332977778,8337.508570237498,2023-10-01
EA-0139,2023,11,2023-11,33780.56,16,9831.17,7,8,3,0,19,1777.9242105263156,0.13942631578947368,690.3684210526316,2,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.5333333332977778,0.157894736833795,0.2405316060005051,0.6742028399764146,0.3684210526121884,4825.794285024886,2023-11-01
EA-0139,2023,12,2023-12,44148.83,19,1615.11,1,12,2,0,21,2102.325238095238,0.1576142857142857,697.4761904761905,0,New York,NEW-D06,7,0.7195233619587356,6.101759305156618,0.2405316060005051,0.6742028399764146,0.9230769230059171,0.0952380952335601,0.2405316060005051,0.6742028399764146,0.04761904761678005,6306.975713384718,2023-12-01
EA-0140,2021,1,2021-01,28636.38,10,15175.46,3,7,0,0,10,2863.638,0.14018999999999998,698.5,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.69999999993,0.0,0.17878036202559608,0.9709901187510381,0.29999999997,4772.7299992045455,2021-01-01
EA-0140,2021,2,2021-02,17597.74,10,10071.780000000002,6,4,1,0,11,1599.7945454545456,0.15975454545454545,707.4545454545455,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.39999999996,0.09090909090082644,0.17878036202559608,0.9709901187510381,0.5454545454049586,2932.956666177841,2021-02-01
EA-0140,2021,3,2021-03,20521.059999999998,12,3211.2799999999997,3,9,1,0,13,1578.5430769230768,0.19237692307692308,669.6153846153846,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.7499999999375,0.07692307691715976,0.17878036202559608,0.9709901187510381,0.2307692307514793,3420.176666096637,2021-03-01
EA-0140,2021,4,2021-04,33923.18,13,10443.419999999998,6,7,0,1,14,2423.0842857142857,0.17693571428571428,717.9285714285714,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.5384615384201183,0.0,0.17878036202559608,0.9709901187510381,0.4285714285408163,5653.863332391023,2021-04-01
EA-0140,2021,5,2021-05,20927.23,9,8811.689999999999,5,3,2,0,11,1902.4754545454546,0.14176363636363634,706.0,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.374999999953125,0.18181818180165288,0.17878036202559608,0.9709901187510381,0.45454545450413225,3487.8716660853547,2021-05-01
EA-0140,2021,6,2021-06,19700.68,10,9513.859999999999,4,6,0,0,10,1970.068,0.21846000000000002,700.4,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.59999999994,0.0,0.17878036202559608,0.9709901187510381,0.39999999996,3283.4466661194256,2021-06-01
EA-0140,2021,7,2021-07,32642.48,14,17500.32,8,7,1,0,15,2176.1653333333334,0.15632000000000001,680.2,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.46666666663555556,0.06666666666222222,0.17878036202559608,0.9709901187510381,0.5333333332977778,5440.413332426598,2021-07-01
EA-0140,2021,8,2021-08,31209.39,12,18174.62,7,5,2,0,14,2229.242142857143,0.17165714285714287,753.5,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.41666666663194446,0.14285714284693876,0.17878036202559608,0.9709901187510381,0.49999999996428574,5201.564999133072,2021-08-01
EA-0140,2021,9,2021-09,17547.01,6,10438.050000000001,3,4,2,0,8,2193.37625,0.1655875,734.125,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.5714285713469388,0.24999999996875,0.17878036202559608,0.9709901187510381,0.374999999953125,2924.5016661792492,2021-09-01
EA-0140,2021,10,2021-10,33261.11,14,12640.91,5,9,0,0,14,2375.7935714285713,0.16980714285714285,666.5714285714286,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6428571428112245,0.0,0.17878036202559608,0.9709901187510381,0.35714285711734695,5543.518332409413,2021-10-01
EA-0140,2021,11,2021-11,18806.239999999998,10,11081.01,5,7,2,0,12,1567.1866666666665,0.15780000000000002,713.1666666666666,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.5833333332847223,0.16666666665277777,0.17878036202559608,0.9709901187510381,0.41666666663194446,3134.3733328109374,2021-11-01
EA-0140,2021,12,2021-12,22634.27,12,16729.8,6,6,1,0,13,1741.0976923076923,0.1616692307692308,690.9230769230769,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.49999999995833333,0.07692307691715976,0.17878036202559608,0.9709901187510381,0.4615384615029586,3772.3783327046035,2021-12-01
EA-0140,2022,1,2022-01,17402.67,12,3735.88,3,9,1,0,13,1338.666923076923,0.21098461538461538,682.1538461538462,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.7499999999375,0.07692307691715976,0.17878036202559608,0.9709901187510381,0.2307692307514793,2900.4449995165924,2022-01-01
EA-0140,2022,2,2022-02,10216.02,8,4276.6900000000005,3,4,0,0,8,1277.0025,0.11044999999999999,689.125,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.5714285713469388,0.0,0.17878036202559608,0.9709901187510381,0.374999999953125,1702.6699997162218,2022-02-01
EA-0140,2022,3,2022-03,24555.45,16,14281.640000000001,9,8,1,0,17,1444.4382352941177,0.13984117647058825,676.0,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.470588235266436,0.0588235294083045,0.17878036202559608,0.9709901187510381,0.5294117646747405,4092.5749993179043,2022-03-01
EA-0140,2022,4,2022-04,47407.37,16,12975.509999999998,5,11,0,0,16,2962.960625,0.17373125,648.875,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6874999999570313,0.0,0.17878036202559608,0.9709901187510381,0.31249999998046873,7901.228332016462,2022-04-01
EA-0140,2022,5,2022-05,24142.81,12,4102.24,2,10,0,0,12,2011.9008333333334,0.16774166666666668,720.5833333333334,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.8333333332638889,0.0,0.17878036202559608,0.9709901187510381,0.16666666665277777,4023.801665996033,2022-05-01
EA-0140,2022,6,2022-06,10938.43,7,6175.65,4,4,1,0,8,1367.30375,0.118175,737.75,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4999999999375,0.124999999984375,0.17878036202559608,0.9709901187510381,0.4999999999375,1823.0716663628214,2022-06-01
EA-0140,2022,7,2022-07,30191.73,14,17252.97,8,6,1,0,15,2012.782,0.18551333333333334,702.2,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4285714285408163,0.06666666666222222,0.17878036202559608,0.9709901187510381,0.5333333332977778,5031.95499916134,2022-07-01
EA-0140,2022,8,2022-08,52114.14,19,27435.350000000002,7,13,2,0,21,2481.6257142857144,0.1680809523809524,738.3333333333334,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6499999999675,0.0952380952335601,0.17878036202559608,0.9709901187510381,0.3333333333174603,8685.689998552385,2022-08-01
EA-0140,2022,9,2022-09,15314.83,12,5010.030000000001,3,9,0,0,12,1276.2358333333334,0.15678333333333333,660.25,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.7499999999375,0.0,0.17878036202559608,0.9709901187510381,0.24999999997916666,2552.4716662412548,2022-09-01
EA-0140,2022,10,2022-10,28168.26,15,8140.75,5,10,1,0,16,1760.51625,0.15154375,669.375,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6666666666222222,0.06249999999609375,0.17878036202559608,0.9709901187510381,0.31249999998046873,4694.709999217548,2022-10-01
EA-0140,2022,11,2022-11,26693.82,8,6268.82,4,4,0,0,8,3336.7275,0.1536625,675.25,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4999999999375,0.0,0.17878036202559608,0.9709901187510381,0.4999999999375,4448.969999258505,2022-11-01
EA-0140,2022,12,2022-12,15248.05,7,7220.7300000000005,5,2,1,0,8,1906.00625,0.196375,670.875,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.2857142856734694,0.124999999984375,0.17878036202559608,0.9709901187510381,0.624999999921875,2541.3416662431096,2022-12-01
EA-0140,2023,1,2023-01,28170.78,9,19502.739999999998,5,4,2,0,11,2560.98,0.19150909090909088,707.0,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4444444443950617,0.18181818180165288,0.17878036202559608,0.9709901187510381,0.45454545450413225,4695.129999217478,2023-01-01
EA-0140,2023,2,2023-02,18047.22,12,6598.250000000002,6,8,3,0,15,1203.1480000000001,0.15961333333333333,707.3333333333334,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.571428571387755,0.19999999998666668,0.17878036202559608,0.9709901187510381,0.39999999997333335,3007.8699994986887,2023-02-01
EA-0140,2023,3,2023-03,34282.18,9,16612.09,5,4,2,0,11,3116.561818181818,0.11799090909090909,722.0909090909091,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4444444443950617,0.18181818180165288,0.17878036202559608,0.9709901187510381,0.45454545450413225,5713.696665714384,2023-03-01
EA-0140,2023,4,2023-04,27295.370000000003,9,12781.820000000002,6,4,2,0,11,2481.397272727273,0.10563636363636363,726.9090909090909,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.39999999996,0.18181818180165288,0.17878036202559608,0.9709901187510381,0.5454545454049586,4549.228332575129,2023-04-01
EA-0140,2023,5,2023-05,35475.119999999995,11,1148.38,1,9,2,0,13,2728.855384615384,0.2171923076923077,715.4615384615385,3,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.89999999991,0.15384615383431952,0.17878036202559608,0.9709901187510381,0.07692307691715976,5912.519999014579,2023-05-01
EA-0140,2023,6,2023-06,30811.36,13,18729.14,6,7,0,0,13,2370.1046153846155,0.14224615384615386,640.5384615384615,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.5384615384201183,0.0,0.17878036202559608,0.9709901187510381,0.4615384615029586,5135.226665810796,2023-06-01
EA-0140,2023,7,2023-07,39579.31,15,25686.74,8,7,1,0,16,2473.706875,0.14325,679.3125,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.46666666663555556,0.06249999999609375,0.17878036202559608,0.9709901187510381,0.49999999996875,6596.551665567241,2023-07-01
EA-0140,2023,8,2023-08,44727.37,17,7287.24,7,10,4,0,21,2129.874761904762,0.16337619047619048,691.0952380952381,3,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.588235294083045,0.1904761904671202,0.17878036202559608,0.9709901187510381,0.3333333333174603,7454.56166542424,2023-08-01
EA-0140,2023,9,2023-09,36467.05,17,18103.1,9,9,1,0,18,2025.9472222222223,0.18937777777777776,730.2777777777778,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.4999999999722222,0.05555555555246913,0.17878036202559608,0.9709901187510381,0.4999999999722222,6077.841665653694,2023-09-01
EA-0140,2023,10,2023-10,36493.19,16,12172.279999999999,5,10,0,0,16,2280.824375,0.14059375,686.875,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6666666666222222,0.0,0.17878036202559608,0.9709901187510381,0.31249999998046873,6082.198332319634,2023-10-01
EA-0140,2023,11,2023-11,36135.15,13,19182.5,5,9,2,0,15,2409.01,0.14203333333333334,703.1333333333333,0,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6428571428112245,0.13333333332444444,0.17878036202559608,0.9709901187510381,0.3333333333111111,6022.524998996246,2023-11-01
EA-0140,2023,12,2023-12,61882.0,12,15331.07,4,8,0,0,12,5156.833333333333,0.12474166666666668,721.1666666666666,1,New York,NEW-D06,6,0.743836757035431,6.690737315218271,0.17878036202559608,0.9709901187510381,0.6666666666111111,0.0,0.17878036202559608,0.9709901187510381,0.33333333330555553,10313.666664947723,2023-12-01
EA-0141,2021,1,2021-01,25788.39,15,11110.970000000001,6,8,0,0,15,1719.2259999999999,0.13653333333333334,728.0666666666667,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.571428571387755,0.0,0.27496331486810766,0.7876514073413553,0.39999999997333335,4298.064999283656,2021-01-01
EA-0141,2021,2,2021-02,27100.940000000002,14,11387.880000000001,9,6,3,0,17,1594.1729411764707,0.15963529411764707,709.5294117647059,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.39999999997333335,0.1764705882249135,0.27496331486810766,0.7876514073413553,0.5294117646747405,4516.8233325805295,2021-02-01
EA-0141,2021,3,2021-03,48904.6,10,4893.64,4,7,1,0,11,4445.872727272727,0.13183636363636364,660.9090909090909,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6363636363057851,0.09090909090082644,0.27496331486810766,0.7876514073413553,0.36363636360330576,8150.766665308205,2021-03-01
EA-0141,2021,4,2021-04,38261.32,12,8322.97,5,8,3,1,16,2391.3325,0.1488375,690.625,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6153846153372781,0.18749999998828126,0.27496331486810766,0.7876514073413553,0.31249999998046873,6376.886665603852,2021-04-01
EA-0141,2021,5,2021-05,13452.96,10,9396.41,6,2,0,0,10,1345.2959999999998,0.1295,677.9,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.24999999996875,0.0,0.27496331486810766,0.7876514073413553,0.59999999994,2242.1599996263067,2021-05-01
EA-0141,2021,6,2021-06,13954.429999999998,9,3887.92,2,5,0,0,9,1550.4922222222222,0.1774111111111111,684.8888888888889,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.7142857141836735,0.0,0.27496331486810766,0.7876514073413553,0.22222222219753085,2325.7383329457098,2021-06-01
EA-0141,2021,7,2021-07,16977.79,9,8273.5,5,4,2,0,11,1543.4354545454546,0.14141818181818183,683.0909090909091,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.4444444443950617,0.18181818180165288,0.27496331486810766,0.7876514073413553,0.45454545450413225,2829.6316661950614,2021-07-01
EA-0141,2021,8,2021-08,12418.5,5,6922.860000000001,5,1,3,0,8,1552.3125,0.141225,667.875,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.16666666663888888,0.374999999953125,0.27496331486810766,0.7876514073413553,0.624999999921875,2069.749999655042,2021-08-01
EA-0141,2021,9,2021-09,31275.33,11,1386.67,2,9,0,0,11,2843.211818181818,0.13975454545454546,725.1818181818181,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.8181818181074381,0.0,0.27496331486810766,0.7876514073413553,0.18181818180165288,5212.554999131241,2021-09-01
EA-0141,2021,10,2021-10,27563.66,12,6263.67,4,7,1,0,13,2120.2815384615383,0.16546153846153844,689.0769230769231,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6363636363057851,0.07692307691715976,0.27496331486810766,0.7876514073413553,0.30769230766863903,4593.943332567676,2021-10-01
EA-0141,2021,11,2021-11,14740.710000000001,10,6979.950000000001,6,5,2,0,12,1228.3925000000002,0.15459166666666666,669.5833333333334,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.45454545450413225,0.16666666665277777,0.27496331486810766,0.7876514073413553,0.49999999995833333,2456.784999590536,2021-11-01
EA-0141,2021,12,2021-12,17324.07,9,6872.69,6,2,1,0,10,1732.407,0.1202,739.9,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.24999999996875,0.09999999999,0.27496331486810766,0.7876514073413553,0.59999999994,2887.3449995187757,2021-12-01
EA-0141,2022,1,2022-01,25547.03,15,13986.77,9,4,1,0,16,1596.689375,0.12406249999999999,713.1875,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.30769230766863903,0.06249999999609375,0.27496331486810766,0.7876514073413553,0.5624999999648438,4257.8383326236935,2022-01-01
EA-0141,2022,2,2022-02,23961.08,10,10930.25,3,5,2,0,12,1996.756666666667,0.12539999999999998,710.1666666666666,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.624999999921875,0.16666666665277777,0.27496331486810766,0.7876514073413553,0.24999999997916666,3993.513332667748,2022-02-01
EA-0141,2022,3,2022-03,13062.44,6,5789.41,3,4,3,0,9,1451.3822222222223,0.1295111111111111,727.4444444444445,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.5714285713469388,0.3333333332962963,0.27496331486810766,0.7876514073413553,0.3333333332962963,2177.0733329704876,2022-03-01
EA-0141,2022,4,2022-04,28620.65,15,15422.439999999999,7,7,0,0,15,1908.0433333333335,0.16794,691.2666666666667,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.49999999996428574,0.0,0.27496331486810766,0.7876514073413553,0.46666666663555556,4770.108332538315,2022-04-01
EA-0141,2022,5,2022-05,12360.720000000001,6,5066.67,3,3,1,0,7,1765.817142857143,0.1418142857142857,680.2857142857143,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.49999999991666666,0.1428571428367347,0.27496331486810766,0.7876514073413553,0.4285714285102041,2060.119999656647,2022-05-01
EA-0141,2022,6,2022-06,7729.6,4,1729.28,1,3,0,0,4,1932.4,0.159525,648.25,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.7499999998125,0.0,0.27496331486810766,0.7876514073413553,0.2499999999375,1288.2666664519556,2022-06-01
EA-0141,2022,7,2022-07,23405.420000000002,12,13327.32,7,3,0,1,13,1800.4169230769232,0.1430153846153846,671.5384615384615,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.29999999997,0.0,0.27496331486810766,0.7876514073413553,0.5384615384201183,3900.903332683183,2022-07-01
EA-0141,2022,8,2022-08,19979.44,9,4915.35,3,6,4,0,13,1536.8799999999999,0.1994923076923077,676.8461538461538,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6666666665925925,0.30769230766863903,0.27496331486810766,0.7876514073413553,0.2307692307514793,3329.906666111682,2022-08-01
EA-0141,2022,9,2022-09,32118.68,17,12648.98,10,6,1,0,18,1784.371111111111,0.1690222222222222,700.6666666666666,2,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.3749999999765625,0.05555555555246913,0.27496331486810766,0.7876514073413553,0.5555555555246914,5353.113332441148,2022-09-01
EA-0141,2022,10,2022-10,15875.79,12,5851.970000000001,5,6,0,0,12,1322.9825,0.14465833333333333,672.1666666666666,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.5454545454049586,0.0,0.27496331486810766,0.7876514073413553,0.41666666663194446,2645.9649995590057,2022-10-01
EA-0141,2022,11,2022-11,34435.95,17,18838.46,8,6,0,0,17,2025.6441176470587,0.14904117647058823,688.5882352941177,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.4285714285408163,0.0,0.27496331486810766,0.7876514073413553,0.470588235266436,5739.324999043445,2022-11-01
EA-0141,2022,12,2022-12,46256.62,19,13445.789999999999,6,11,3,0,22,2102.5736363636365,0.15869545454545453,674.0,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6470588234913495,0.136363636357438,0.27496331486810766,0.7876514073413553,0.272727272714876,7709.436665381761,2022-12-01
EA-0141,2023,1,2023-01,13532.04,7,2443.04,3,3,0,0,7,1933.1485714285716,0.15108571428571427,671.2857142857143,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.49999999991666666,0.0,0.27496331486810766,0.7876514073413553,0.4285714285102041,2255.33999962411,2023-01-01
EA-0141,2023,2,2023-02,28969.65,10,8820.99,5,6,1,0,11,2633.6045454545456,0.14548181818181818,729.8181818181819,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.5454545454049586,0.09090909090082644,0.27496331486810766,0.7876514073413553,0.45454545450413225,4828.274999195288,2023-02-01
EA-0141,2023,3,2023-03,35693.25,11,17170.510000000002,4,6,0,0,11,3244.840909090909,0.13258181818181816,672.6363636363636,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.59999999994,0.0,0.27496331486810766,0.7876514073413553,0.36363636360330576,5948.874999008521,2023-03-01
EA-0141,2023,4,2023-04,48134.85,12,33860.350000000006,7,4,0,0,12,4011.2374999999997,0.19324166666666664,690.6666666666666,1,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.36363636360330576,0.0,0.27496331486810766,0.7876514073413553,0.5833333332847223,8022.47499866292,2023-04-01
EA-0141,2023,5,2023-05,48968.63,13,31209.409999999996,5,9,2,0,15,3264.575333333333,0.17979333333333333,674.9333333333333,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6428571428112245,0.13333333332444444,0.27496331486810766,0.7876514073413553,0.3333333333111111,8161.438331973093,2023-05-01
EA-0141,2023,6,2023-06,22939.5,10,3266.9700000000003,3,6,1,0,11,2085.409090909091,0.18776363636363635,703.8181818181819,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6666666665925925,0.09090909090082644,0.27496331486810766,0.7876514073413553,0.2727272727024793,3823.2499993627916,2023-06-01
EA-0141,2023,7,2023-07,38574.24,10,11636.62,7,5,2,0,12,3214.52,0.14185833333333334,719.4166666666666,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.41666666663194446,0.16666666665277777,0.27496331486810766,0.7876514073413553,0.5833333332847223,6429.039998928493,2023-07-01
EA-0141,2023,8,2023-08,36687.61,15,17336.420000000002,7,6,0,0,15,2445.8406666666665,0.12571333333333332,714.3333333333334,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.4615384615029586,0.0,0.27496331486810766,0.7876514073413553,0.46666666663555556,6114.601665647567,2023-08-01
EA-0141,2023,9,2023-09,20821.52,6,6644.35,3,1,2,0,8,2602.69,0.125025,726.25,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.2499999999375,0.24999999996875,0.27496331486810766,0.7876514073413553,0.374999999953125,3470.2533327549577,2023-09-01
EA-0141,2023,10,2023-10,23255.13,11,8875.15,3,6,0,0,11,2114.1027272727274,0.1688181818181818,688.6363636363636,0,New York,NEW-D06,6,0.6572044137670624,12.328548781410726,0.27496331486810766,0.7876514073413553,0.6666666665925925,0.0,0.27496331486810766,0.7876514073413553,0.2727272727024793,3875.854999354024,2023-10-01
