state,year,month,year_month,gwp,pif,new_business_gwp,new_business_count,renewal_count,cancellation_count,agent_count,avg_premium,avg_conversion,avg_retention,anomaly_count,year_month_dt
Illinois,2022,6,2022-06,844168.27,316,341229.07,129,166,30,44,2453.170467109502,0.3206913422513954,0.8017809926272403,13,2022-06-01
Illinois,2022,7,2022-07,876196.71,319,303129.86,129,166,27,47,2452.646638845151,0.31873235137638,0.8035052471169417,12,2022-07-01
Illinois,2022,8,2022-08,866134.81,298,352262.42,131,137,29,44,2518.0496907031065,0.32740002324200274,0.806235643397908,10,2022-08-01
Illinois,2022,9,2022-09,789031.49,326,301484.6,139,171,24,46,2220.335345551791,0.3112515798579429,0.8019831108215779,7,2022-09-01
Illinois,2022,10,2022-10,665916.97,301,244778.65,134,144,32,47,2098.131496821493,0.31873235137638,0.8035052471169417,8,2022-10-01
Illinois,2022,11,2022-11,687185.16,310,284162.75,135,156,35,46,1986.6205516666305,0.32005303339421187,0.8016503351104428,10,2022-11-01
Illinois,2022,12,2022-12,787813.84,341,247688.31,128,192,40,44,1989.9486645441234,0.3279048530270902,0.8038201214855252,6,2022-12-01
Illinois,2023,1,2023-01,757757.31,338,266139.04,142,164,24,45,2131.3752263670417,0.32377046159795647,0.8029228577188959,10,2023-01-01
Illinois,2023,2,2023-02,757061.03,284,315654.57999999996,122,139,30,45,2101.206216989995,0.32501750174434585,0.8028164488236595,10,2023-02-01
Illinois,2023,3,2023-03,742210.0,324,308503.22000000003,144,159,25,47,2109.117561918057,0.31873235137638,0.8035052471169417,8,2023-03-01
Illinois,2023,4,2023-04,825238.55,317,352307.85000000003,139,154,27,47,2312.687541263701,0.31873235137638,0.8035052471169417,7,2023-04-01
Illinois,2023,5,2023-05,758816.19,299,308058.5,128,156,24,47,2321.5984105185594,0.31873235137638,0.8035052471169417,13,2023-05-01
Illinois,2023,6,2023-06,912757.2,320,407593.3,133,161,36,45,2444.904235952773,0.3229243937804105,0.8032374438129579,11,2023-06-01
Illinois,2023,7,2023-07,985190.89,323,331031.45,139,157,27,46,2897.3309869511527,0.3235601860228626,0.8046863347060993,7,2023-07-01
Illinois,2023,8,2023-08,949665.57,317,411977.45,138,158,31,45,2654.301057693801,0.32309380472686267,0.8076218977354179,4,2023-08-01
Illinois,2023,9,2023-09,761758.82,307,319490.28,146,143,37,47,2160.496048007548,0.31873235137638,0.8035052471169417,9,2023-09-01
Illinois,2023,10,2023-10,837265.22,335,385586.37,156,157,36,46,2141.3885119400525,0.3210357568959051,0.8019605097619976,6,2023-10-01
Illinois,2023,11,2023-11,755838.92,340,315760.4,146,170,34,47,2163.0265292297227,0.31873235137638,0.8035052471169417,10,2023-11-01
Illinois,2023,12,2023-12,627086.08,289,261973.83,135,144,41,45,1920.1201783244533,0.3218505512718333,0.8049409777741108,5,2023-12-01
Nevada,2021,1,2021-01,485229.61,268,178170.72,103,141,26,32,1576.9184454838564,0.318096814500649,0.807733772183125,6,2021-01-01
Nevada,2021,2,2021-02,456239.18,235,183805.92,104,110,20,33,1792.983467332232,0.32648227356899956,0.8115013056972898,12,2021-02-01
Nevada,2021,3,2021-03,528966.64,247,197417.49,94,123,24,33,1928.53472454254,0.32648227356899956,0.8115013056972898,6,2021-03-01
Nevada,2021,4,2021-04,567962.62,251,232235.54,112,123,21,33,1935.9545303181667,0.32648227356899956,0.8115013056972898,8,2021-04-01
Nevada,2021,5,2021-05,631902.76,247,331189.52999999997,126,109,24,33,2242.3233473549844,0.32648227356899956,0.8115013056972898,9,2021-05-01
Nevada,2021,6,2021-06,602915.37,254,226996.16999999998,103,138,23,33,2085.5837413195522,0.32648227356899956,0.8115013056972898,5,2021-06-01
Nevada,2021,7,2021-07,618861.14,251,236810.01,99,131,18,33,2298.040237944463,0.32648227356899956,0.8115013056972898,7,2021-07-01
Nevada,2021,8,2021-08,532963.8200000001,219,221332.94,106,105,24,33,2434.5584409975545,0.32648227356899956,0.8115013056972898,8,2021-08-01
Nevada,2021,9,2021-09,503357.17,239,254855.51,117,102,15,33,2021.5180567834389,0.32648227356899956,0.8115013056972898,6,2021-09-01
Nevada,2021,10,2021-10,520046.84,265,227980.59,114,130,22,33,1888.540402745754,0.32648227356899956,0.8115013056972898,12,2021-10-01
Nevada,2021,11,2021-11,546876.65,260,234731.31999999998,127,121,37,33,1728.4839731977802,0.32648227356899956,0.8115013056972898,8,2021-11-01
Nevada,2021,12,2021-12,493967.4,211,160581.09,100,91,23,32,3094.0108620945025,0.3209118611013704,0.8097863291758524,6,2021-12-01
Nevada,2022,1,2022-01,408089.68,230,180027.47,104,103,15,33,1661.945055652013,0.32648227356899956,0.8115013056972898,5,2022-01-01
Nevada,2022,2,2022-02,583832.84,259,228762.96,119,127,22,33,1959.426439812465,0.32648227356899956,0.8115013056972898,10,2022-02-01
Nevada,2022,3,2022-03,513692.72,210,212587.26,96,101,29,33,2136.555991118077,0.32648227356899956,0.8115013056972898,3,2022-03-01
Nevada,2022,4,2022-04,687650.71,248,273568.56,103,122,21,32,2315.9325550773237,0.318096814500649,0.807733772183125,12,2022-04-01
Nevada,2022,5,2022-05,529963.82,217,216207.76,101,100,21,33,2309.1311963664843,0.32648227356899956,0.8115013056972898,3,2022-05-01
Nevada,2022,6,2022-06,595161.85,243,246860.1,103,115,16,33,2301.119183780733,0.32648227356899956,0.8115013056972898,4,2022-06-01
Nevada,2022,7,2022-07,577216.22,225,175855.73,87,111,26,32,2370.2574901123876,0.3280697987559258,0.8138240298967947,7,2022-07-01
Nevada,2022,8,2022-08,637371.98,235,298267.74,110,119,25,33,2488.905566491425,0.32648227356899956,0.8115013056972898,10,2022-08-01
Nevada,2022,9,2022-09,697175.17,242,260001.58000000002,102,129,29,32,2493.9450064369244,0.33475545022384445,0.8137254811504496,10,2022-09-01
Nevada,2022,10,2022-10,511666.03,240,231873.91,121,109,21,33,1951.6261391293892,0.32648227356899956,0.8115013056972898,7,2022-10-01
Nevada,2022,11,2022-11,406554.27999999997,227,168783.41,103,106,19,33,1760.0443330504513,0.32648227356899956,0.8115013056972898,3,2022-11-01
Nevada,2022,12,2022-12,587998.32,257,221001.69,98,127,25,33,1994.478758186922,0.32648227356899956,0.8115013056972898,10,2022-12-01
Nevada,2023,1,2023-01,518117.44,237,206181.13999999998,121,97,25,33,1935.3935937303436,0.32648227356899956,0.8115013056972898,5,2023-01-01
Nevada,2023,2,2023-02,615504.54,251,256857.91,114,111,23,33,2242.5992460118114,0.32648227356899956,0.8115013056972898,12,2023-02-01
Nevada,2023,3,2023-03,520605.13,221,223842.03,99,113,13,33,2087.444485449735,0.32648227356899956,0.8115013056972898,6,2023-03-01
Nevada,2023,4,2023-04,668106.4,242,232689.66,108,110,17,33,2674.9667908476204,0.32648227356899956,0.8115013056972898,11,2023-04-01
Nevada,2023,5,2023-05,702502.05,247,272888.06,104,119,20,32,2801.911853736541,0.318096814500649,0.807733772183125,9,2023-05-01
Nevada,2023,6,2023-06,668858.41,234,306266.70999999996,109,103,22,32,2525.185402706158,0.318096814500649,0.807733772183125,6,2023-06-01
Nevada,2023,7,2023-07,677166.57,246,261355.27,105,117,18,33,2546.717084158266,0.32648227356899956,0.8115013056972898,8,2023-07-01
Nevada,2023,8,2023-08,588559.47,236,219008.21,99,116,21,33,2299.419089690402,0.32648227356899956,0.8115013056972898,6,2023-08-01
Nevada,2023,9,2023-09,565882.17,250,185405.63,94,126,12,33,2165.626517280478,0.32648227356899956,0.8115013056972898,5,2023-09-01
Nevada,2023,10,2023-10,648587.74,230,332469.28,104,115,23,33,2421.8749126294583,0.32648227356899956,0.8115013056972898,11,2023-10-01
Nevada,2023,11,2023-11,471207.58,224,198173.73,96,119,26,33,1883.768685138935,0.32648227356899956,0.8115013056972898,6,2023-11-01
Nevada,2023,12,2023-12,517230.97,231,164859.12,99,115,20,33,2018.7392851483535,0.32648227356899956,0.8115013056972898,7,2023-12-01
New York,2021,1,2021-01,681934.06,395,274753.81,179,200,54,46,1507.1970220071596,0.30784435092597023,0.8147445423406607,10,2021-01-01
New York,2021,2,2021-02,570457.16,346,266327.02,180,150,44,46,1489.7631944874179,0.30784435092597023,0.8147445423406607,9,2021-02-01
New York,2021,3,2021-03,902965.07,385,308043.05,160,212,46,46,1927.5038783288255,0.30784435092597023,0.8147445423406607,13,2021-03-01
New York,2021,4,2021-04,891075.51,348,268762.7,149,187,43,45,2188.321382133299,0.3094949748771286,0.8171271868416581,16,2021-04-01
New York,2021,5,2021-05,937540.08,372,340529.58,163,184,40,45,2308.270279676986,0.3098211714692128,0.8128272511462239,11,2021-05-01
New York,2021,6,2021-06,874684.64,348,347877.55,156,191,50,46,2195.87489303436,0.30784435092597023,0.8147445423406607,11,2021-06-01
New York,2021,7,2021-07,979109.65,390,388009.33,181,197,61,46,2070.5209189744787,0.30784435092597023,0.8147445423406607,13,2021-07-01
New York,2021,8,2021-08,805962.62,382,329788.6,173,205,50,46,1794.7941150206666,0.30784435092597023,0.8147445423406607,12,2021-08-01
New York,2021,9,2021-09,866293.93,368,352510.11,175,188,52,46,2079.3506173079163,0.30784435092597023,0.8147445423406607,7,2021-09-01
New York,2021,10,2021-10,805040.78,396,316497.46,177,206,48,46,1783.665608569677,0.30784435092597023,0.8147445423406607,10,2021-10-01
New York,2021,11,2021-11,712976.43,377,331578.09,172,200,49,46,1697.1334575888563,0.30784435092597023,0.8147445423406607,16,2021-11-01
New York,2021,12,2021-12,692765.18,365,291324.73,191,170,55,46,1645.9785039953088,0.30784435092597023,0.8147445423406607,10,2021-12-01
New York,2022,1,2022-01,650802.94,336,271512.39,151,182,41,45,1592.2893372323213,0.3098211714692128,0.8128272511462239,23,2022-01-01
New York,2022,2,2022-02,745578.59,368,332279.35,167,190,43,46,1678.419812044448,0.30784435092597023,0.8147445423406607,8,2022-02-01
New York,2022,3,2022-03,893398.42,385,447765.64,194,184,46,46,1902.2265016788233,0.30784435092597023,0.8147445423406607,12,2022-03-01
New York,2022,4,2022-04,970432.4,414,344950.57,185,215,47,46,1934.3579145944097,0.30784435092597023,0.8147445423406607,16,2022-04-01
New York,2022,5,2022-05,960200.4400000001,402,336539.98,155,224,38,46,2192.467598813023,0.30784435092597023,0.8147445423406607,14,2022-05-01
New York,2022,6,2022-06,1023493.52,395,417042.56,173,199,38,46,2351.080275384797,0.30784435092597023,0.8147445423406607,9,2022-06-01
New York,2022,7,2022-07,924867.14,356,387232.28,172,170,53,44,2220.9658259127236,0.31348602777202644,0.8161484350719984,12,2022-07-01
New York,2022,8,2022-08,1068058.86,439,394820.59,179,244,48,46,2100.308273214217,0.30784435092597023,0.8147445423406607,15,2022-08-01
New York,2022,9,2022-09,841341.95,359,319827.64,164,183,57,46,1962.6864046282928,0.30784435092597023,0.8147445423406607,8,2022-09-01
New York,2022,10,2022-10,777901.21,373,271622.18,158,210,39,46,1849.6941054193746,0.30784435092597023,0.8147445423406607,18,2022-10-01
New York,2022,11,2022-11,700859.15,347,256510.6,149,187,47,45,1798.3675084324807,0.30825594022007224,0.8144843664907017,15,2022-11-01
New York,2022,12,2022-12,742944.27,369,295419.59,176,180,62,46,1613.2338150505361,0.30784435092597023,0.8147445423406607,19,2022-12-01
New York,2023,1,2023-01,846425.87,374,367789.77,181,187,52,46,1962.465246251451,0.30784435092597023,0.8147445423406607,12,2023-01-01
New York,2023,2,2023-02,768366.17,342,324812.66,155,183,48,46,1976.790782388103,0.30784435092597023,0.8147445423406607,10,2023-02-01
New York,2023,3,2023-03,862530.87,335,332181.49,169,158,43,46,2468.4873072066916,0.30784435092597023,0.8147445423406607,11,2023-03-01
New York,2023,4,2023-04,937034.72,344,388691.21,161,178,55,45,2207.8778020625828,0.3098211714692128,0.8128272511462239,14,2023-04-01
New York,2023,5,2023-05,1143239.01,364,531446.38,183,185,64,46,2602.0859813952234,0.30784435092597023,0.8147445423406607,11,2023-05-01
New York,2023,6,2023-06,1154745.87,370,423865.65,151,199,41,45,2691.194071608989,0.30825594022007224,0.8144843664907017,9,2023-06-01
New York,2023,7,2023-07,1263299.2,408,487928.93,186,220,67,46,2534.605836319056,0.30784435092597023,0.8147445423406607,22,2023-07-01
New York,2023,8,2023-08,985691.45,369,436594.01,181,177,42,44,2386.1636735107954,0.3106471501973256,0.8133552601319022,15,2023-08-01
New York,2023,9,2023-09,964734.59,389,367251.48,180,205,40,46,2160.4607760413055,0.30784435092597023,0.8147445423406607,14,2023-09-01
New York,2023,10,2023-10,989354.12,377,413110.59,155,208,45,46,2352.398621852438,0.30784435092597023,0.8147445423406607,17,2023-10-01
New York,2023,11,2023-11,857838.3099999999,383,348538.8,171,202,49,46,1953.4027014480243,0.30784435092597023,0.8147445423406607,16,2023-11-01
New York,2023,12,2023-12,1010762.33,404,358508.04,165,220,48,46,2190.054518555914,0.30784435092597023,0.8147445423406607,13,2023-12-01
Ohio,2021,1,2021-01,496371.97,272,199239.88,117,145,38,42,1618.3809478339983,0.28473862516717685,0.7824696352786114,7,2021-01-01
Ohio,2021,2,2021-02,485589.36,254,226686.69,128,125,36,43,1776.4844807117945,0.28354333073307486,0.7846933303900515,14,2021-02-01
Ohio,2021,3,2021-03,685570.07,369,281976.16,177,173,34,42,1703.3992220437967,0.286952508194932,0.7810002406431444,15,2021-03-01
Ohio,2021,4,2021-04,705590.48,302,244324.71,135,154,43,42,1916.1912570221307,0.28730359021054064,0.7876814855121156,13,2021-04-01
Ohio,2021,5,2021-05,765886.53,319,302483.48,138,168,44,43,2087.3260575960467,0.28354333073307486,0.7846933303900515,8,2021-05-01
Ohio,2021,6,2021-06,769789.41,306,278480.39,128,166,43,42,2135.630144509026,0.282420559400027,0.7858822297851741,7,2021-06-01
Ohio,2021,7,2021-07,804443.36,364,326822.3,163,182,41,43,1951.270280813122,0.28354333073307486,0.7846933303900515,17,2021-07-01
Ohio,2021,8,2021-08,638304.1900000001,270,259311.91999999998,111,154,28,42,2087.9786732559187,0.28294468192649774,0.7838210922635724,10,2021-08-01
Ohio,2021,9,2021-09,637844.27,301,245171.77,129,155,37,43,1973.5968490809996,0.28354333073307486,0.7846933303900515,3,2021-09-01
Ohio,2021,10,2021-10,613940.68,322,215940.44,125,172,37,42,1721.117743778747,0.283261815111534,0.784661481793981,12,2021-10-01
Ohio,2021,11,2021-11,579741.46,294,207527.24,131,150,44,43,1765.84831556299,0.28354333073307486,0.7846933303900515,8,2021-11-01
Ohio,2021,12,2021-12,577874.44,322,233444.96000000002,142,165,30,43,1603.3607017144961,0.28354333073307486,0.7846933303900515,9,2021-12-01
Ohio,2022,1,2022-01,619619.25,306,253703.9,140,144,45,43,1753.8446744607902,0.28354333073307486,0.7846933303900515,5,2022-01-01
Ohio,2022,2,2022-02,632423.56,307,283582.49,153,141,39,41,1786.436096619943,0.28642240886775194,0.7800166530563389,9,2022-02-01
Ohio,2022,3,2022-03,696275.28,316,272225.16,132,155,28,43,2127.5429488112645,0.28354333073307486,0.7846933303900515,8,2022-03-01
Ohio,2022,4,2022-04,740996.37,296,328371.72,137,143,33,43,2236.087971933598,0.28354333073307486,0.7846933303900515,19,2022-04-01
Ohio,2022,5,2022-05,868588.65,326,426765.78,151,165,30,43,2681.0539696892256,0.28354333073307486,0.7846933303900515,9,2022-05-01
Ohio,2022,6,2022-06,724408.34,292,282528.97,121,157,43,43,2099.595961894049,0.28354333073307486,0.7846933303900515,6,2022-06-01
Ohio,2022,7,2022-07,809438.22,305,321380.82,143,149,41,43,2612.2700232242264,0.28354333073307486,0.7846933303900515,9,2022-07-01
Ohio,2022,8,2022-08,775200.35,319,246700.95,138,165,40,43,2173.317405372405,0.28354333073307486,0.7846933303900515,10,2022-08-01
Ohio,2022,9,2022-09,734377.84,315,303960.37,146,158,40,43,2204.695615929562,0.28354333073307486,0.7846933303900515,7,2022-09-01
Ohio,2022,10,2022-10,731933.08,341,272386.01,147,179,40,43,1995.823739370188,0.28354333073307486,0.7846933303900515,12,2022-10-01
Ohio,2022,11,2022-11,549029.42,269,238663.83,116,135,40,43,1925.64375796543,0.28354333073307486,0.7846933303900515,8,2022-11-01
Ohio,2022,12,2022-12,693680.48,322,262500.44,144,161,37,43,1822.653411637781,0.28354333073307486,0.7846933303900515,11,2022-12-01
Ohio,2023,1,2023-01,624176.69,312,267125.18,138,161,36,42,1971.4145252736682,0.286952508194932,0.7810002406431444,9,2023-01-01
Ohio,2023,2,2023-02,563542.47,279,240018.6,124,140,34,43,1732.3798316418722,0.28354333073307486,0.7846933303900515,9,2023-02-01
Ohio,2023,3,2023-03,792058.83,320,354689.56,170,143,40,43,2239.86314794125,0.28354333073307486,0.7846933303900515,6,2023-03-01
Ohio,2023,4,2023-04,855872.93,320,379696.15,166,152,49,43,2226.9388976817536,0.28354333073307486,0.7846933303900515,13,2023-04-01
Ohio,2023,5,2023-05,915870.94,348,315507.67,152,181,45,43,2388.7819226075035,0.28354333073307486,0.7846933303900515,8,2023-05-01
Ohio,2023,6,2023-06,1006368.73,322,459211.05,149,169,40,43,2588.2065820247167,0.28354333073307486,0.7846933303900515,13,2023-06-01
Ohio,2023,7,2023-07,867756.42,317,341397.76,133,161,35,42,2442.1072802434105,0.28321157766572064,0.7858290397946183,14,2023-07-01
Ohio,2023,8,2023-08,909852.25,320,353662.98,136,159,37,43,2410.4704533263894,0.28354333073307486,0.7846933303900515,16,2023-08-01
Ohio,2023,9,2023-09,727573.3200000001,293,246329.09,137,147,40,43,2108.0099559972073,0.28354333073307486,0.7846933303900515,11,2023-09-01
Ohio,2023,10,2023-10,737660.02,317,333278.64,159,150,43,43,2094.5245670541644,0.28354333073307486,0.7846933303900515,10,2023-10-01
Ohio,2023,11,2023-11,632327.31,300,272892.58,141,143,51,43,1729.722633029761,0.28354333073307486,0.7846933303900515,14,2023-11-01
Ohio,2023,12,2023-12,673981.96,306,299109.14,139,151,25,43,2024.6544356439836,0.28354333073307486,0.7846933303900515,6,2023-12-01
Oregon,2021,1,2021-01,416093.25,214,211737.04,120,89,31,32,1588.325807836457,0.3157095131250051,0.7897158361500595,5,2021-01-01
Oregon,2021,2,2021-02,460339.22000000003,200,182305.44,103,85,23,31,1934.1477148617512,0.3192811621808239,0.785730987103326,10,2021-02-01
Oregon,2021,3,2021-03,449006.88,210,176416.7,91,112,19,32,1913.686121996238,0.3157095131250051,0.7897158361500595,5,2021-03-01
Oregon,2021,4,2021-04,586122.0499999999,234,240456.34,107,111,21,31,2552.9156382242045,0.31331296250847157,0.7838702984437684,5,2021-04-01
Oregon,2021,5,2021-05,559683.38,226,238215.38999999998,110,108,19,32,2323.1924141116747,0.3157095131250051,0.7897158361500595,5,2021-05-01
Oregon,2021,6,2021-06,447838.12,207,237886.83000000002,119,85,25,32,2023.1445694635227,0.3157095131250051,0.7897158361500595,5,2021-06-01
Oregon,2021,7,2021-07,658548.55,248,270773.17,108,113,21,32,2217.9180750017067,0.3157095131250051,0.7897158361500595,12,2021-07-01
Oregon,2021,8,2021-08,641988.98,264,217885.85,98,153,22,32,2145.256770059393,0.3157095131250051,0.7897158361500595,9,2021-08-01
Oregon,2021,9,2021-09,451903.07,209,181540.56,94,104,26,32,1787.7193946644766,0.3157095131250051,0.7897158361500595,7,2021-09-01
Oregon,2021,10,2021-10,419069.74,220,155917.26,110,95,28,32,1574.1796617063492,0.3157095131250051,0.7897158361500595,6,2021-10-01
Oregon,2021,11,2021-11,471521.62,241,190280.32,109,118,28,31,1599.1520400661168,0.31331296250847157,0.7838702984437684,6,2021-11-01
Oregon,2021,12,2021-12,419486.19,227,166091.15,97,118,27,32,1537.822341414228,0.3157095131250051,0.7897158361500595,5,2021-12-01
Oregon,2022,1,2022-01,521759.24,228,199142.06,93,119,24,32,1980.3690507376389,0.3157095131250051,0.7897158361500595,7,2022-01-01
Oregon,2022,2,2022-02,461822.85,203,220188.59,95,93,17,31,1838.2806805703785,0.31331296250847157,0.7838702984437684,8,2022-02-01
Oregon,2022,3,2022-03,525493.31,237,185222.07,101,121,22,32,2158.9330961008454,0.3157095131250051,0.7897158361500595,7,2022-03-01
Oregon,2022,4,2022-04,583980.85,226,221912.25,101,114,23,32,2195.158116838023,0.3157095131250051,0.7897158361500595,9,2022-04-01
Oregon,2022,5,2022-05,623659.3,220,214556.05,90,117,24,32,2563.6667650838745,0.3157095131250051,0.7897158361500595,5,2022-05-01
Oregon,2022,6,2022-06,629138.6,224,261810.6,99,115,24,32,2435.1097935377275,0.3157095131250051,0.7897158361500595,9,2022-06-01
Oregon,2022,7,2022-07,642832.02,249,294726.37,118,112,22,32,2312.6114540494227,0.3157095131250051,0.7897158361500595,8,2022-07-01
Oregon,2022,8,2022-08,642237.86,254,287191.75,116,119,22,32,2131.355607971456,0.3157095131250051,0.7897158361500595,6,2022-08-01
Oregon,2022,9,2022-09,535400.4,222,187545.23,95,109,23,29,2093.319916885605,0.3085053318236635,0.7818844292399165,5,2022-09-01
Oregon,2022,10,2022-10,533767.68,246,222709.15,116,120,23,32,1906.4443536141307,0.3157095131250051,0.7897158361500595,7,2022-10-01
Oregon,2022,11,2022-11,451948.01,221,157189.62,100,115,31,32,1566.8379031896923,0.3157095131250051,0.7897158361500595,5,2022-11-01
Oregon,2022,12,2022-12,469853.85,219,182887.46,91,113,20,32,1840.509017723596,0.3157095131250051,0.7897158361500595,6,2022-12-01
Oregon,2023,1,2023-01,493423.67,234,204128.05000000002,115,114,26,30,1769.1525507648125,0.3169237815122666,0.7795577698386008,11,2023-01-01
Oregon,2023,2,2023-02,492726.79,206,228609.02,107,90,24,30,2114.2460852413924,0.3219942256142559,0.7827427261955613,8,2023-02-01
Oregon,2023,3,2023-03,589012.55,234,261507.51,108,109,14,31,2395.4946334624155,0.3192811621808239,0.785730987103326,7,2023-03-01
Oregon,2023,4,2023-04,607567.3099999999,214,279623.3,102,106,23,29,2453.3396168103927,0.3161622626178622,0.7868300604675262,10,2023-04-01
Oregon,2023,5,2023-05,765405.85,223,335817.7,89,116,28,32,2640.282637763278,0.3157095131250051,0.7897158361500595,10,2023-05-01
Oregon,2023,6,2023-06,758889.42,229,265751.2,109,103,27,31,3026.8529629070067,0.31331296250847157,0.7838702984437684,5,2023-06-01
Oregon,2023,7,2023-07,753779.6,258,350228.05,119,121,32,32,2489.4266553351927,0.3157095131250051,0.7897158361500595,9,2023-07-01
Oregon,2023,8,2023-08,548422.46,203,202197.48,97,91,22,31,2352.91270918171,0.3192811621808239,0.785730987103326,5,2023-08-01
Oregon,2023,9,2023-09,735455.61,225,220531.65,94,108,18,32,2566.453129171176,0.3157095131250051,0.7897158361500595,7,2023-09-01
Oregon,2023,10,2023-10,713877.27,268,242331.72999999998,105,139,22,32,2234.5674844510236,0.3157095131250051,0.7897158361500595,14,2023-10-01
Oregon,2023,11,2023-11,432222.62,217,162916.53999999998,84,113,14,32,1710.9782534834956,0.3157095131250051,0.7897158361500595,6,2023-11-01
Oregon,2023,12,2023-12,509744.37,220,162604.94,89,108,18,31,2134.554472420053,0.31331296250847157,0.7838702984437684,6,2023-12-01
Texas,2021,1,2021-01,642807.69,339,280366.44,157,160,40,46,1657.8592104577185,0.3258578697057489,0.7927353300997657,8,2021-01-01
Texas,2021,2,2021-02,491773.73,261,217344.25,116,130,25,46,1931.4207205831608,0.32263388394497566,0.7890667110098946,12,2021-02-01
Texas,2021,3,2021-03,707185.53,291,310499.25,127,154,33,46,2131.5450633621717,0.3300569458319623,0.7855690996923712,11,2021-03-01
Texas,2021,4,2021-04,610985.91,291,262610.92,130,139,28,46,1962.5378622723897,0.3258455632708073,0.7855607497432802,6,2021-04-01
Texas,2021,5,2021-05,721007.5599999999,313,307593.38,136,160,22,46,2094.4021572977144,0.33071725696639126,0.7851408486734538,7,2021-05-01
Texas,2021,6,2021-06,836798.95,296,382097.07,132,143,31,44,2414.660673836376,0.3148229155489911,0.7886028963512456,10,2021-06-01
Texas,2021,7,2021-07,854908.1,303,336905.59,141,161,38,47,2476.6671190755396,0.32940424651151123,0.7891834129666424,11,2021-07-01
Texas,2021,8,2021-08,694018.7,293,248401.4,121,146,41,47,2060.4468711064346,0.32940424651151123,0.7891834129666424,6,2021-08-01
Texas,2021,9,2021-09,769532.57,320,373342.82,158,145,29,47,2069.0633919401334,0.32940424651151123,0.7891834129666424,8,2021-09-01
Texas,2021,10,2021-10,610937.53,308,211313.75,131,153,36,46,1944.1595878849234,0.33071725696639126,0.7851408486734538,8,2021-10-01
Texas,2021,11,2021-11,568053.98,297,234341.27000000002,132,152,34,45,1706.6974269094305,0.3260070452142474,0.790405032610881,6,2021-11-01
Texas,2021,12,2021-12,670695.88,347,264638.97000000003,143,184,30,47,1812.5358135100962,0.32940424651151123,0.7891834129666424,10,2021-12-01
Texas,2022,1,2022-01,585805.08,327,244467.91,152,160,28,47,1688.676659075332,0.32940424651151123,0.7891834129666424,9,2022-01-01
Texas,2022,2,2022-02,591949.8,287,204096.81,126,143,38,45,1673.4816921757256,0.3238256199084856,0.7849317185778184,10,2022-02-01
Texas,2022,3,2022-03,757299.34,321,334667.2,148,149,32,46,2133.018556403428,0.3296272742221241,0.7868265585289699,8,2022-03-01
Texas,2022,4,2022-04,795338.78,309,340892.13,148,145,37,47,2244.543055433151,0.32940424651151123,0.7891834129666424,12,2022-04-01
Texas,2022,5,2022-05,790088.51,287,275690.25,116,161,41,47,2192.128915322787,0.32940424651151123,0.7891834129666424,9,2022-05-01
Texas,2022,6,2022-06,897022.79,325,351064.78,140,171,25,46,2662.484676760704,0.3258578697057489,0.7927353300997657,10,2022-06-01
Texas,2022,7,2022-07,860985.63,301,373579.96,141,142,35,46,2424.857782901455,0.3293830452556669,0.7905835615232258,10,2022-07-01
Texas,2022,8,2022-08,827716.91,325,333035.36,153,143,28,47,2369.649729203126,0.32940424651151123,0.7891834129666424,10,2022-08-01
Texas,2022,9,2022-09,781949.72,303,340836.36,136,144,23,46,2473.1591999760503,0.3296272742221241,0.7868265585289699,11,2022-09-01
Texas,2022,10,2022-10,792695.22,355,325454.81,150,178,33,45,1988.8562864649723,0.3260070452142474,0.790405032610881,12,2022-10-01
Texas,2022,11,2022-11,781323.87,340,299584.71,150,160,36,47,2194.5610398184767,0.32940424651151123,0.7891834129666424,13,2022-11-01
Texas,2022,12,2022-12,762085.09,316,296052.76,135,156,29,46,2057.2974057638335,0.3258578697057489,0.7927353300997657,11,2022-12-01
Texas,2023,1,2023-01,721984.92,317,236593.29,124,178,28,46,2090.977138377577,0.33071725696639126,0.7851408486734538,8,2023-01-01
Texas,2023,2,2023-02,652675.55,298,209677.72,127,153,35,45,1974.5991988394685,0.3280881218832769,0.7951169531595608,14,2023-02-01
Texas,2023,3,2023-03,795714.35,318,313168.27999999997,133,165,29,46,2160.610262163561,0.3339251537871702,0.794192497675365,9,2023-03-01
Texas,2023,4,2023-04,855768.68,308,343850.25,135,155,28,46,2452.7205259170178,0.32558342718622846,0.7914369143892998,8,2023-04-01
Texas,2023,5,2023-05,1013576.48,342,397206.94,156,153,36,47,2553.3594405545086,0.32940424651151123,0.7891834129666424,11,2023-05-01
Texas,2023,6,2023-06,821824.41,285,339367.01,122,149,32,46,2798.5829866145505,0.33071725696639126,0.7851408486734538,4,2023-06-01
Texas,2023,7,2023-07,1007169.79,304,428703.25,128,150,25,46,2871.976447236232,0.32263388394497566,0.7890667110098946,8,2023-07-01
Texas,2023,8,2023-08,820355.89,299,361501.35,138,146,32,47,2601.540692462384,0.32940424651151123,0.7891834129666424,4,2023-08-01
Texas,2023,9,2023-09,1005491.57,326,361763.82,134,156,28,45,2632.6141318009695,0.33090506469372105,0.7911562666059154,8,2023-09-01
Texas,2023,10,2023-10,897056.1900000001,326,355624.74,144,171,32,46,2813.5123120357903,0.33071725696639126,0.7851408486734538,8,2023-10-01
